,  MZNOVC9HCZWZK1     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  ILXVQAADJPSO78RGTQB5L4     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  605T733NLJYA34RJOZVSZE     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  ANVP8D6KCD5L0GPG3M9JF7     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73861,"  Solas Capital Management, LLC     ",Funds Manager, 405 Park Avenue, New York, New York,10022, United States,  (212) 415-6659,/web/browse.php?u=dZwz43y%2FefpkdYeBhZ9iPOCmrNC20Upo&amp;b=29,3/30/12,3/31/15,Delaware,801-73861,4,Frederick &quot;Tucker&quot; Golden,Managing Member,Estee Levy,"Chief Financial Officer, Chief Compliance Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74148,"  SRS Investment Management, LLC     ",Funds Manager, One Bryant Park, New York, New York,10036, United States,  (212) 520-7900,,3/30/12,3/31/15,Delaware,801-74148,19,Karthik Sarma,"Member/Founder (Srs Private Investment Management, Llc)",Benjamin Taksel,"Chief Financial Officer (Srs Investment Management, Llc &amp; Srs Private Investment Management, Llc)",David Zales,"Chief Compliance Officer/ General Counsel  (Srs Investment Management, Llc &amp; Srs Private Investment Management, Llc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74307,"  Ostra Capital Management, L.L.C.     ",Funds Manager, 180 Varick Street, New York, New York,10014, United States,  (212) 259-0401,http://www.ostracap.com,3/20/12,3/31/15,Delaware,801-74307,3,Richard Murawczyk,Managing Member and Cco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  5EA838LQA     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  5EA838LQA     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  5EA838LQA     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  550RRE02H9DL9WCQ7NNDFON     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74667,"  Falcon Edge Capital, LP     ",Funds Manager, 660 Madison Avenue, New York, New York,10065, United States,  (212) 803-9080,,5/1/12,3/31/15,Delaware,801-74667,19,Richard Gerson,"Founder, Chairman and Chief Investment Officer",Navroz Udwadia,Co-Founder and Partner,James Minshull,Chief Operating Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74061,"  QEM Advisers, LLC     ",Funds Manager, 1401 Mckinney Street, Houston, Texas,77010, United States,  (713) 452-2000,http://www.quantumep.com,3/30/12,3/31/15,Delaware,801-74061,41,"S., Jr. VanLoh",Chief Executive Officer,Michael Denham,"Chief Financial Officer, Chief Compliance Officer",James Baird,"Managing Director, General Counsel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  W5D7L0P2YD     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  5EA838LQA     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  550RRE02H9DL9WCQ7NNDFON     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64574,  Paradigm Funds Advisor LLC     ,Funds Manager, 9 Elk Street, Albany, New York,12207, United States,  (518) 431-3500,http://paradigmcapital.com/,8/19/05,3/31/15,Delaware,801-64574,17,Candace Weir,Shareholder/Director/Ceo/Cio/Portfolio Manager,Amelia Weir,Shareholder/Director/Senior Vice President/Portfolio Manager,Katherine Weir,Shareholder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-77433,"  Stonecastle Asset Management, LLC     ",Funds Manager, 152 West 57th Street, New York, New York,10019, United States,  (212) 354-6500,http://www.stonecastlepartners.com,1/3/13,3/31/15,Delaware,801-77433,9,Joshua Siegel,Officer,George Shilowitz,Officer,Rachel Schatten,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  550RRE02H9DL9WCQ7NNDFON     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73830,"  P2 Capital Partners, LLC     ",Funds Manager, 590 Madison Avenue, New York, New York,10022, United States,  (212) 508-5500,http://p2capital.com,3/30/12,3/31/15,Delaware,801-73830,14,Jason Carri,"Cfo, Cco",Claus Moller,"Ceo, Owner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-77705,  Phoenix Property Investors Limited     ,Funds Manager, c/o Maples Corporate Services Limited, Grand Cayman,  KY1-1104 ,, Cayman Islands,  (345) 949-8066,http://www.ppinvestors.com,3/27/13,3/31/15,Cayman Islands,801-77705,56,Samuel Chu,Director,Benjamin Lee,Director,Quoc Trang,Cco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  87U449     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78032,"  Directed Capital Advisors, LLC     ",Funds Manager, 333 Third Avenue North, St. Petersburg, Florida,33701, United States,  (727) 341-8380,http://www.directedcapital.com,5/21/13,3/31/15,Florida,801-78032,20,Christopher Moench,Chief Executive Officer,Stacy Ames,"Chief Financial Officer, Secretary, Chief Compliance Officer",Lance Amano,Senior Vice President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  W5D7L0P2YD     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  550RRE02H9DL9WCQ7NNDFON     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-80025,  Spruce House Investment Management LLC     ,Funds Manager, 6 East 43rd Street, New York, New York,10017, United States,  (646) 442-6727,http://sprucehousecapital.com,7/10/14,3/31/15,Delaware,801-80025,2,Zachary Sternberg,Managing Member/Chief Compliance Officer,Benjamin Stein,Managing Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  87U449     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-71841,  Perceptive Advisors LLC.     ,Funds Manager, 499 Park Ave., New York, New York,10022, United States,  (646) 205-5300,http://www.perceptivelife.com,10/4/10,3/31/15,Delaware,801-71841,13,Joseph Edelman,Ceo,James Mannix,Chief Compliance Officer,Peter Fierro,Cfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-71024,  Gargoyle Investment Advisor L.L.C.     ,Funds Manager, 285 Grand Avenue, Englewood, New Jersey,  07631-3533 , United States,  (201) 227-2200,http://www.gargoylegroup.com,2/11/10,3/31/15,New York,801-71024,14,Joshua Parker,President,Phillip Martin,Chief Technology Officer,Alan Salzbank,Chief Risk Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73253,  Laurion Capital Management LP     ,Funds Manager, 360 Madison Ave, New York, New York,10017, United States,  (212) 938-6300,http://www.laurioncap.com,2/24/12,3/31/15,Delaware,801-73253,52,Benjamin Smith,Partner,Janaka Maduraperuma,Partner,Lorna Brittan-Smith,"Lorna Brittan-Smith, as Trustee of the Benajmin Smith 2006 Grat Article I(e) Trust U/A Dated 4/19/2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-79357,  Blackstone Real Estate Income Advisors L.L.C.     ,Funds Manager, 345 Park Avenue, New York, New York,10154, United States,  (212) 583-5000,http://www.blackstone.com,3/27/14,3/31/15,Delaware,801-79357,35,Michael Nash,Chief Investment Officer of Registrant,Judy Turchin,General Counsel and Chief Compliance Officer of Registrant,Paul Quinlan,Global Real Estate Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-71017,  Alphadyne Asset Management PTE. Ltd.     ,Funds Manager, One George Street, Singapore,49145,, Singapore,  6622 8288,https://www.adyne.com,2/3/10,3/31/15,Singapore,801-71017,31,Bart Broadman,Managing Director/Chief Executive Officer- Asia,Philippe Khuong-Huu,Managing Director,Timothy Hearne,Chief Administrative Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  W5D7L0P2YD     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74294,  Bandera Partners LLC     ,Funds Manager, 50 Broad Street, New York, New York,  10004-2358 , United States,  (212) 232-0116,https://www.banderapartners.com,3/8/12,3/31/15,Delaware,801-74294,6,Gregory Bylinsky,Managing Partner,Jefferson Gramm,Managing Partner,Natalie Banas,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73498,"  Wynnefield Capital, Inc.     ",Funds Manager, 450 Seventh Ave, New York, New York,10123, United States,  (212) 760-0814,http://www.wynnefieldcapital.com,3/30/12,3/31/15,Delaware,801-73498,7,Nelson Obus,President,Joshua Landes,Executive Vice President / Secretary / Treasurer,Frederick Wasserman,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  T3WBU     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  W5D7L0P2YD     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72919,  Rosemount Capital Limited     ,Funds Manager, 452 Fifth Avenue, New York, New York,10018, United States,  (212) 641-3200,,12/23/11,3/31/15,British Virgin Islands,801-72919,1,Gregory Katz,Vice President and Chief Compliance Officer,Moris Tabacinic,Shareholder and Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74143,"  CT Investment Management Co., LLC     ",Funds Manager, 345 Park Avenue, New York, New York,10154, United States,  (212) 583-5000,,3/27/12,3/31/15,Delaware,801-74143,94,Judy Turchin,Chief Compliance Officer of Registrant and Each Relying Adviser,Jonathan Gray,Global Head of Real Estate,Michael Nash,Chief Investment Officer of Registrant &amp; Each Relying Adviser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73640,  Elliott Management Corporation     ,Funds Manager, 40 West 57th Street, New York, New York,10019, United States,  (212) 974-6000,http://www.elliottmgmt.com,3/30/12,3/31/15,Delaware,801-73640,340,Paul Singer,"President, Director, Ceo, Co-Chief Investment Officer",Keith Horn,"Vice President, Chief Operating Officer of Elliott Management Corporation",Joshua Nadell,"Vice President, Secretary, Treasurer, Chief Financial Officer of Elliott Management Corporation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-63595,  Generation Investment Management US LLP     ,Funds Manager, One Bryant Park, New York, New York,10036, United States,  (212) 584-3650,http://www.generationim.com,10/22/04,3/31/15,Delaware,801-63595,8,Albert Gore,Chairman,Peter Knight,Ceo &amp; Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64461,"  Monsoon Capital, LLC     ",Funds Manager, 4720 Montgomery Lane, Bethesda, Maryland,20814, United States,  (301) 222-8000,http://www.monsooncapital.com,7/7/05,3/31/15,Delaware,801-64461,6,Gautam Prakash,Senior Managing Director and Chief Compliance Officer,Anjali Prakash,Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  8N40Q2B1BJWNU51O0Z0A007     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74218,"  HHR Asset Management, LLC     ",Funds Manager, 400 Connell Drive, Berkeley Heights, New Jersey,7922, United States,  (908) 771-3900,http://www.hhr.com,3/30/12,3/31/15,Delaware,801-74218,11,Joseph Robillard,Member and Chief Investment Officer,Timothy Klag,Member and Head Trader,Robert Farrell,Member and Director of Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  5MV5CTHNX8UDYLLAC6J24ZDSF     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  8N40Q2B1BJWNU51O0Z0A007     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  8N40Q2B1BJWNU51O0Z0A007     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  KDPFS1EIVJ1NZFT3LUM     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  5MV5CTHNX8UDYLLAC6J24ZDSF     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-70095,  Standard Life Investments (Corporate Funds) Limited     ,Funds Manager, 1 George Street, Edinburgh,  EH2 2LL ,, United Kingdom,  0131 245 3535,http://www.us.standardlifeinvestments.com,5/4/09,3/31/15,United Kingdom,801-70095,1555,Norman Skeoch,Chairman,Colin Walklin,Finance Director,David Cumming,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72750,  Westport Capital Partners LLC     ,Funds Manager, 40 Danbury Road, Wilton, Connecticut,6897, United States,  (203) 429-8600,http://www.westportcp.com/,10/19/11,3/31/15,Connecticut,801-72750,25,Sean Armstrong,Principal,Peter Aronson,Principal,Russel Bernard,Managing Principal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  O85XUM231R22OW4TG     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  KDPFS1EIVJ1NZFT3LUM     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73570,"  Sirios Capital Management, L.P.     ",Funds Manager, One International Place, Boston, Massachusetts,2110, United States,  (617) 598-5100,http://www.sirioslp.com,3/30/12,3/31/15,Delaware,801-73570,25,John Brennan,"Managing Director of Sirios Capital Management, L.P.",Jeffrey Kimmel,Chief Financial Officer,Robert Fitzpatrick,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73676,"  Victory Park Capital Advisors, LLC     ",Funds Manager, 227 West Monroe Street, Chicago, Illinois,  60606-5085 , United States,  (312) 701-1777,http://www.victoryparkcapital.com,3/30/12,3/31/15,Delaware,801-73676,29,Jeffrey Schneider,Chief Financial Officer,RICHARD LEVY,"Ceo, Cio, Managing Partner",MATTHEW RAY,Senior Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  CKMVAO     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73556,  GI Manager L.P.     ,Funds Manager, 188 The Embarcadero, San Francisco, California,94105, United States,  (415) 688-4800,http://www.gipartners.com,3/30/12,3/31/15,Delaware,801-73556,42,Richard Magnuson,Executive Managing Director,Sung Cho,Managing Director,Frederick Fraser,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74395,"  Leeds Equity Advisors, Inc.     ",Funds Manager, 350 Park Avenue, New York, New York,  10022-6050 , United States,  (212) 835-2000,http://www.leedsequity.com,3/30/12,3/31/15,Delaware,801-74395,15,Peter Lyons,Chief Compliance Officer / Chief Financial Officer,JEFFREY LEEDS,President,Robert Bernstein,Vice President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  O85XUM231R22OW4TG     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73121,  Armajaro Asset Management LLP     ,Funds Manager, 16 Charles Street, London,  W1J 5DS ,, United Kingdom,  020 7529 7000,/web/browse.php?u=dZwz43y%2Fefp2aIaBnJ1xI%2Bihvtns30RrvxKVChJCB1JJayozLND8WKTX8BpDnyw3&amp;b=29,2/13/12,3/31/15,United Kingdom,801-73121,41,Richard Gower,Chairman,Harry Morley,Chief Executive Officer,Mark Bennett,Chief Operations Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-35671,  GAM USA Inc.     ,Funds Manager, One Rockefeller Plaza, New York, New York,10020, United States,  (212) 407-4600,https://www.gam.com,12/11/89,3/31/15,Delaware,801-35671,32,Kenneth Dursht,"Director, General Counsel and Secretary",Joseph Gieger,"Managing Director, Americas",Teresa Riggin,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  KI445Q1EF3U9T5SN4BBV2     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  CKMVAO     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73955,"  Francisco Partners Management, L.P.     ",Funds Manager," One Letterman Drive,", San Francisco, California,94129, United States,  (415) 418-2900,http://www.franciscopartners.com,3/28/12,3/31/15,Delaware,801-73955,60,DIPANJAN DEB,Chief Executive Officer,Benjamin Ball,Partner,Neil Garfinkel,Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  EK0HY3TVCP1W8DCELY2ETDTW     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  KI445Q1EF3U9T5SN4BBV2     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"  Oneamerica Asset Management, LLC     ",Funds Manager, One American Square, Indianapolis, Indiana,46206, United States,  (317) 285-1877,http://www.oneamerica.com,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-62794,  Paulson &amp; Co.Inc.     ,Funds Manager, 1251 Avenue Of The Americas, New York, New York,10020, United States,  (212) 956-2221,http://www.paulsonco.com,2/26/04,3/31/15,Delaware,801-62794,128,John Paulson,"President, Director, Portfolio Manager",Chris Bodak,Chief Financial Officer,Stuart Merzer,General Counsel &amp; Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  M4GZLBV6     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"  Weaver C. Barksdale &amp; Associates, Inc.     ",Funds Manager," One Burton Hills Blvd, Suite 100", Nashville, Tennessee,  37215-6104 , United States,  (615) 665-1085,/web/browse.php?u=PIkzu3y%2FIKN0eIqSnY9nLeW349%2F33w%3D%3D&amp;b=29,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-35657,  Oberweis Asset Management Inc     ,Funds Manager, 3333 Warrenville Road, Lisle, Illinois,60532, United States,  (630) 577-2300,http://www.oberweis.net,1/4/90,3/31/15,Illinois,801-35657,25,James Oberweis,Shareholder,Patrick Joyce,"Chief Compliance Officer, Director, Cfo, Exec. V.p., and Secretary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  5MV5CTHNX8UDYLLAC6J24ZDSF     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  A3ZT1AMZN8K     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-57721,"  Sentinel Asset Management, Inc.     ",Funds Manager, One National Life Drive, Montpelier, Vermont,5604, United States,  (800) 282-3863,,7/11/00,3/31/15,Vermont,801-57721,50,David Morgan,Chief Compliance Officer,Mehran Assadi,"Chair, Director",Lisa Muller,Counsel (Chief Legal Officer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-60027,"  OFI Global Institutional, Inc.     ",Funds Manager, 225 Liberty Street - 11th Floor, New York, New York,  10281-1008 , United States,  (212) 323-0200,http://www.ofiglobal.com,2/16/01,3/31/15,New York,801-60027,211,David Pfeffer,Director and Chief Financial Officer,Arthur Gabinet,Chief Legal Officer,Kristie Feinberg,Treasurer,,,,,,,,,,,,,,,,,,,,,  JN68E     ,Funds Manager,  TH9X1B1GWO8     ,Funds Manager,  DQSKYCL6MSZXGRLYDR8     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  NGSD12TO2A1IP2AO5LDQPAZ     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,  JUCB     ,Funds Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-61049,  Diker Management LLC     ,Funds Manager, 730 Fifth Avenue, New York, New York,10019, United States,  (212) 904-0321,http://www.dikerllc.com,4/19/02,3/31/15,Delaware,801-61049,17,Charles Diker,Managing Member/Chairman,Mark Diker,Managing Member / Chief Compliance Officer/Chief Executive Officer,Kenneth Brower,Cfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64815,"  RCP Advisors, LLC     ",Funds Manager, 100 North Riverside Plaza, Chicago, Illinois,60606, United States,  (312) 266-7300,http://www.rcpadvisors.com,11/4/05,3/31/15,Delaware,801-64815,34,Timothy Danis,"Manager of Rcp Advisors 2, Llc",William Souder,Chief Executive Officer of Registrant,Jeff Gehl,"Manager of Rcp Advisors 2, Llc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
